period,posts,avg_sentiment,positive_rate,negative_rate,rolling_mean,rolling_std,z_score,trend_flag
2015-10-11,6,1.0,1.0,0.0,0.727293341579056,0.14432684766320636,1.8895074813614587,normal
2015-10-12,16,0.875,0.875,0.0,0.7570552463409607,0.1510643903240946,0.7807581482704152,normal
2015-10-13,11,1.0,1.0,0.0,0.7999123891981036,0.17312442995440366,1.1557445177124577,normal
2015-10-14,18,0.5555555555555556,0.7222222222222222,0.16666666666666666,0.7623943516800661,0.19551456792278932,-1.0579201249402206,normal
2015-10-15,14,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.7531179138321996,0.20385350113504055,-0.8912740835550824,normal
2015-10-16,8,0.75,0.875,0.125,0.7808956916099774,0.1848039957004081,-0.1671808636652177,normal
2015-10-17,12,0.8333333333333334,0.8333333333333334,0.0,0.7979024943310659,0.1831225904414075,0.19348153014253083,normal
2015-10-18,8,0.75,0.875,0.125,0.7621882086167802,0.16006559828019998,-0.07614508518841324,normal
2015-10-19,8,0.75,0.75,0.0,0.7443310657596374,0.15215993987349968,0.037256417458337465,normal
2015-10-20,15,0.2,0.4666666666666667,0.26666666666666666,0.6300453514739229,0.21541317570376625,-1.996374409638324,normal
2015-10-21,11,0.6363636363636364,0.6363636363636364,0.0,0.6415893630179345,0.2129066145876245,-0.024544689062008386,normal
2015-10-22,15,0.6666666666666666,0.8,0.13333333333333333,0.6551948051948052,0.21070751342996258,0.05444448223567767,normal
2015-10-23,18,0.8333333333333334,0.8333333333333334,0.0,0.6670995670995671,0.2191419570538216,0.7585665861008032,normal
2015-10-24,6,0.16666666666666666,0.5,0.3333333333333333,0.571861471861472,0.2730831812701132,-1.4837779584602733,normal
2015-10-25,4,0.5,0.75,0.25,0.5361471861471861,0.26202694131768123,-0.1379521737933098,normal
2015-10-26,3,0.6666666666666666,0.6666666666666666,0.0,0.5242424242424243,0.25240805361162133,0.5642618782813864,normal
2015-10-27,19,0.9473684210526315,0.9473684210526315,0.0,0.6310093415356574,0.250455315464978,1.2631358169805411,normal
2015-10-28,15,0.6666666666666666,0.8,0.13333333333333333,0.6353383458646616,0.2508249006382074,0.12490115902485016,normal
2015-10-29,7,0.7142857142857143,0.7142857142857143,0.0,0.642141066953097,0.2524566196655994,0.2857704718861367,normal
2015-10-30,7,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.5435016111707841,0.29637471421488076,-1.3518173079474038,normal
2015-10-31,7,0.0,0.42857142857142855,0.42857142857142855,0.5196920873612604,0.33577001040724197,-1.5477620730063018,normal
2015-11-01,7,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.5094880057286073,0.33754884399969065,-0.23971812848884447,normal
2015-11-02,15,0.6666666666666666,0.8,0.13333333333333333,0.5094880057286073,0.33754884399969065,0.46564716109116155,normal
2015-11-03,17,0.29411764705882354,0.6470588235294118,0.35294117647058826,0.4161664665866347,0.2820514427392011,-0.43271829543755824,normal
2015-11-04,11,0.45454545454545453,0.7272727272727273,0.2727272727272727,0.3858634362836044,0.2612829816710136,0.2628644920637386,normal
2015-11-05,11,0.2727272727272727,0.5454545454545454,0.2727272727272727,0.3227836589181127,0.21859321798497516,-0.2289933175981727,normal
2015-11-06,11,0.45454545454545453,0.7272727272727273,0.2727272727272727,0.36731056058787154,0.2072868682498989,0.420841390938548,normal
2015-11-07,11,1.0,1.0,0.0,0.5101677034450144,0.25177000432280117,1.9455546258280962,normal
2015-11-08,12,0.8333333333333334,0.8333333333333334,0.0,0.5679908326967151,0.2752884192965855,0.9638709151464454,normal
2015-11-09,20,0.9,0.95,0.05,0.6013241660300483,0.3020534367676393,0.9888178633759896,normal
2015-11-10,19,0.5263157894736842,0.631578947368421,0.10526315789473684,0.6344953292321714,0.27415500504786955,-0.3945926128162362,normal
2015-11-11,9,0.7777777777777778,0.8888888888888888,0.1111111111111111,0.6806713754082175,0.26589099042498504,0.36521133045670673,normal
2015-11-12,15,0.4,0.6,0.2,0.6988531935900358,0.23601980609321732,-1.2662208250099236,normal
2015-11-13,13,0.7692307692307693,0.8461538461538461,0.07692307692307693,0.7438082385450807,0.21029825349461048,0.1208879782082455,normal
2015-11-14,13,1.0,1.0,0.0,0.7438082385450807,0.21029825349461048,1.2182305710945192,normal
2015-11-15,16,0.625,0.75,0.125,0.714046333783176,0.21025872580436186,-0.42350838683399206,normal
2015-11-16,25,0.92,0.92,0.0,0.7169034766403188,0.2133203359788486,0.9520729583878907,normal
2015-11-17,19,0.5263157894736842,0.6842105263157895,0.15789473684210525,0.7169034766403187,0.2133203359788486,-0.8934342161618005,normal
2015-11-18,17,0.5882352941176471,0.7647058823529411,0.17647058823529413,0.6898259789745859,0.216314153855229,-0.46964418669029695,normal
2015-11-19,2,0.0,0.5,0.5,0.6326831218317288,0.3290781364334687,-1.9225923930672353,normal
2015-11-20,11,0.2727272727272727,0.5454545454545454,0.2727272727272727,0.5617540509026578,0.34772137812848014,-0.8312022106060795,normal
2015-11-21,15,0.5333333333333333,0.6666666666666666,0.13333333333333333,0.49508738423599113,0.2895680849763519,0.13207929700010143,normal
2015-11-22,23,0.6521739130434783,0.782608695652174,0.13043478260869565,0.4989693718136308,0.29177372969091947,0.5250799699895513,normal
2015-11-23,12,0.6666666666666666,0.75,0.08333333333333333,0.4627788956231547,0.24237670229357916,0.8412020178265835,normal
2015-11-24,17,0.7058823529411765,0.8235294117647058,0.11764705882352941,0.4884312618327965,0.25914437472928376,0.839111755119289,normal
2015-11-25,16,0.5,0.6875,0.1875,0.47582621981598966,0.25560243314430586,0.09457570449011536,normal
2015-11-26,5,0.4,0.6,0.2,0.5329690769588469,0.15730941075144536,-0.8452709620083879,normal
2015-11-27,10,0.8,0.9,0.1,0.6082937522835222,0.13683358168893395,1.4010175378752185,normal
2015-11-28,6,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.6273413713311412,0.13390869068862093,0.29367246541875974,normal
2015-11-29,18,0.5555555555555556,0.7222222222222222,0.16666666666666666,0.6135387488328666,0.13588732229038558,-0.4267005361501154,normal
2015-11-30,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.5939309056956116,0.13684278532497746,-0.4714836871853174,normal
2015-12-01,10,1.0,1.0,0.0,0.6359477124183007,0.20508404206227032,1.775137080003333,normal
2015-12-02,16,0.875,0.9375,0.0625,0.6895191409897292,0.21249773168341635,0.8728604185130979,normal
2015-12-03,12,0.8333333333333334,0.9166666666666666,0.08333333333333333,0.7514239028944912,0.17366994938589644,0.47163847705649137,normal
2015-12-04,24,0.5833333333333334,0.75,0.16666666666666666,0.7204715219421102,0.18264535812937246,-0.7508440948805184,normal
2015-12-05,12,0.8333333333333334,0.8333333333333334,0.0,0.7442810457516341,0.18530629289920827,0.4805680702389127,normal
2015-12-06,10,1.0,1.0,0.0,0.8077731092436975,0.1860047988426864,1.0334512440126797,normal
2015-12-07,11,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.7711038961038961,0.26043658916316675,-1.9136198372817124,normal
2015-12-08,6,1.0,1.0,0.0,0.7711038961038961,0.26043658916316675,0.8788938014876922,normal
2015-12-09,12,0.6666666666666666,0.75,0.08333333333333333,0.7413419913419913,0.2584813466874035,-0.2889002461196315,normal
2015-12-10,17,0.8823529411764706,0.8823529411764706,0.0,0.7483447924624395,0.2620286389942673,0.5114255801518053,normal
2015-12-11,14,1.0,1.0,0.0,0.8078686019862492,0.26559807367976057,0.7233915342526516,normal
2015-12-12,5,-0.2,0.2,0.4,0.6602495543672015,0.4629371815271577,-1.8582425190592213,normal
2015-12-13,18,1.0,1.0,0.0,0.6602495543672015,0.4629371815271577,0.7339018320196592,normal
2015-12-14,18,0.7222222222222222,0.8333333333333334,0.1111111111111111,0.7244631185807657,0.43024574842610536,-0.005208410232386978,normal
2015-12-15,19,0.3684210526315789,0.631578947368421,0.2631578947368421,0.6342375546709913,0.42905501536432894,-0.6195394355516302,normal
2015-12-16,6,0.16666666666666666,0.5,0.3333333333333333,0.5628089832424198,0.46303092761098685,-0.8555418071523943,normal
2015-12-17,11,0.6363636363636364,0.8181818181818182,0.18181818181818182,0.5276676539834435,0.44366717900072256,0.24499441816951673,normal
2015-12-18,10,0.7,0.8,0.1,0.4848105111263007,0.4030688203991303,0.533877784594235,normal
2015-12-19,12,-0.25,0.3333333333333333,0.5833333333333334,0.4776676539834436,0.4174148120920733,-1.7432722387985953,normal
2015-12-20,12,0.5,0.75,0.25,0.4062390825548721,0.3505624339049852,0.26745854197983004,normal
2015-12-21,19,0.42105263157894735,0.6842105263157895,0.2631578947368421,0.36321485532011855,0.3226919656496324,0.17923525347893857,normal
2015-12-22,10,0.5,0.7,0.2,0.3820118478013215,0.32685124317728564,0.3609842540347358,normal
2015-12-23,13,0.9230769230769231,0.9230769230769231,0.0,0.4900704558599296,0.3664313578774227,1.1816850766408515,normal
2015-12-24,6,0.8333333333333334,0.8333333333333334,0.0,0.5182089839984577,0.3865481667365149,0.8152266042168963,normal
2015-12-25,12,0.4166666666666667,0.6666666666666666,0.25,0.4777327935222672,0.37910234457776393,-0.16108084724090715,normal
2015-12-26,13,0.46153846153846156,0.6153846153846154,0.15384615384615385,0.579381145170619,0.20842746614311522,-0.5653894173008926,normal
2015-12-27,11,0.9090909090909091,0.9090909090909091,0.0,0.6378227036121774,0.23775032555227094,1.1409793229456235,normal
2015-12-28,18,0.3333333333333333,0.6111111111111112,0.2777777777777778,0.6252913752913755,0.2529086056788084,-1.1544013742609698,normal
2015-12-29,21,0.5714285714285714,0.7619047619047619,0.19047619047619047,0.6354954569240283,0.24841195184014786,-0.2579058093657414,normal
2015-12-30,27,0.7407407407407407,0.8518518518518519,0.1111111111111111,0.6094474308760024,0.2213123582052498,0.5932488855546607,normal
2015-12-31,22,0.5454545454545454,0.6363636363636364,0.09090909090909091,0.5683218897504612,0.19832884329717101,-0.11530014452639088,normal
2016-01-01,11,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.5607461321747037,0.20595351162080475,-0.9570595178840771,normal
2016-01-02,9,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.5583041297327013,0.20742198160513114,-0.548927767477467,normal
2016-01-03,21,0.6190476190476191,0.8095238095238095,0.19047619047619047,0.5168693740122312,0.14535233329645272,0.7029694172641223,normal
2016-01-04,14,0.8571428571428571,0.8571428571428571,0.0,0.5916993059850203,0.1681605080613634,1.578513018413181,normal
2016-01-05,18,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.5894317322888752,0.1685858898855973,-0.2009431320516094,normal
2016-01-06,30,0.8333333333333334,0.8666666666666667,0.03333333333333333,0.6026592455163885,0.18524579114480466,1.2452325442397199,normal
2016-01-07,10,0.3,0.6,0.3,0.5675943104514534,0.21818165684845228,-1.2264748298126769,normal
2016-01-08,25,0.56,0.68,0.12,0.5956462585034014,0.1994032176547713,-0.17876471063328586,normal
2016-01-09,12,0.8333333333333334,0.9166666666666666,0.08333333333333333,0.6512018140589569,0.20436816368233662,0.8911932073602025,normal
2016-01-10,15,0.8666666666666667,0.9333333333333333,0.06666666666666667,0.6865759637188209,0.2187959380963107,0.8230989318849812,normal
2016-01-11,14,0.7142857142857143,0.7857142857142857,0.07142857142857142,0.6661678004535149,0.2065547903155387,0.2329547223702399,normal
2016-01-12,11,0.7272727272727273,0.8181818181818182,0.09090909090909091,0.6906988249845393,0.20136022183398922,0.18163419743518786,normal
2016-01-13,21,0.6190476190476191,0.7142857142857143,0.09523809523809523,0.6600865800865802,0.19213934145070535,-0.21358957894362265,normal
2016-01-14,17,0.5294117647058824,0.5882352941176471,0.058823529411764705,0.6928596893302776,0.13000011832590738,-1.2572905834949704,normal
2016-01-15,20,0.9,0.95,0.05,0.7414311179017063,0.13548758253657125,1.1703573060320287,normal
2016-01-16,9,1.0,1.0,0.0,0.7652406417112301,0.1656225154529075,1.4174362564582625,normal
2016-01-17,15,0.6,0.7333333333333333,0.13333333333333333,0.727145403615992,0.16903816468766228,-0.7521698064512415,normal
2016-01-18,12,0.25,0.5833333333333334,0.3333333333333333,0.6608188730037471,0.2477065840420329,-1.658489921018958,normal
2016-01-19,16,0.625,0.8125,0.1875,0.6462084833933573,0.24614492451626954,-0.08616258667545884,normal
2016-01-20,32,0.5,0.6875,0.1875,0.629201680672269,0.2523682930042719,-0.5119568672205663,normal
2016-01-21,18,0.9444444444444444,0.9444444444444444,0.0,0.6884920634920635,0.2729319384636204,0.9377883086647161,normal
2016-01-22,28,0.7142857142857143,0.7857142857142857,0.07142857142857142,0.6619614512471655,0.2575375861610147,0.20317136546366163,normal
2016-01-23,29,0.8620689655172413,0.896551724137931,0.034482758620689655,0.6422570177496285,0.23130382387748027,0.950316964427036,normal
2016-01-24,23,0.8260869565217391,0.8695652173913043,0.043478260869565216,0.6745551543955913,0.24003970403050792,0.6312780743426047,normal
2016-01-25,9,1.0,1.0,0.0,0.7816980115384486,0.17843041716394356,1.2234572553903376,normal
2016-01-26,21,0.8095238095238095,0.9047619047619048,0.09523809523809523,0.8080585557561356,0.16450954520890448,0.008906800914276758,normal
2016-01-27,19,0.8947368421052632,0.8947368421052632,0.0,0.8644495331997446,0.09374948709156547,0.3230663958293109,normal
2016-01-28,16,0.5,0.75,0.25,0.8009574697076811,0.15860820676470486,-1.897489895678294,normal
2016-01-29,19,0.3684210526315789,0.5789473684210527,0.21052631578947367,0.7515482323285189,0.22855569316145022,-1.6762968115010002,normal
2016-01-30,14,0.35714285714285715,0.6428571428571429,0.2857142857142857,0.6794159311321784,0.2646839356158833,-1.2175770064754246,normal
2016-01-31,17,0.5882352941176471,0.7647058823529411,0.17647058823529413,0.645437122217308,0.2578969811537532,-0.2218010767080607,normal
2016-02-01,25,0.56,0.68,0.12,0.5825799793601653,0.20534225170975892,-0.1099626558691919,normal
2016-02-02,8,0.5,0.5,0.0,0.5383622922853353,0.18010282526631424,-0.21300216822589965,normal
2016-02-03,25,1.0,1.0,0.0,0.5533998862702977,0.21569492916622968,2.0705174454310926,positive_spike
2016-02-04,17,0.4117647058823529,0.5882352941176471,0.17647058823529413,0.5407948442534909,0.22182672730770284,-0.5816708380327688,normal
2016-02-05,17,0.8235294117647058,0.8823529411764706,0.058823529411764705,0.605810324129652,0.22944847095852214,0.9488800981132334,normal
2016-02-06,8,0.375,0.625,0.25,0.6083613445378152,0.22630066563555404,-1.0312004336462361,normal
2016-02-07,22,0.45454545454545453,0.5454545454545454,0.09090909090909091,0.589262796027502,0.2337993925800458,-0.5762091166935959,normal
2016-02-08,25,0.84,0.92,0.08,0.629262796027502,0.25125875442439455,0.8387258165601955,normal
2016-02-09,16,0.75,0.875,0.125,0.6649770817417877,0.24756339275933176,0.34343897662150374,normal
2016-02-10,15,0.8,0.8666666666666667,0.06666666666666667,0.6364056531703591,0.2113458254415798,0.7740599866963621,normal
2016-02-11,14,0.7857142857142857,0.7857142857142857,0.0,0.689827021717778,0.19142229137904615,0.500920051190046,normal
2016-02-12,12,1.0,1.0,0.0,0.7150371057513915,0.22126043132251666,1.287907162366673,normal
2016-02-13,11,0.8181818181818182,0.8181818181818182,0.0,0.7783487940630798,0.16365211073625793,0.24340061328590767,normal
2016-02-14,6,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.7610327767470626,0.20485089150669092,-2.0878573691721503,negative_spike
2016-02-15,11,0.5454545454545454,0.7272727272727273,0.18181818181818182,0.7189548546691403,0.21588099240116734,-0.8036849714503014,normal
2016-02-16,17,0.7647058823529411,0.8235294117647058,0.058823529411764705,0.7210556950052748,0.21630459929435983,0.20179962649922503,normal
2016-02-17,16,0.625,0.8125,0.1875,0.6960556950052749,0.21577209091508556,-0.3293090163047915,normal
2016-02-18,27,0.5555555555555556,0.7407407407407407,0.18518518518518517,0.6631758764111707,0.21736283809535453,-0.49511830908466214,normal
2016-02-19,29,0.4827586206896552,0.6551724137931034,0.1724137931034483,0.589284250795407,0.16550916887337006,-0.643623738980007,normal
2016-02-20,10,0.5,0.7,0.2,0.5438297053408616,0.1325861236167191,-0.33057535845579766,normal
2016-02-21,19,0.5789473684210527,0.6842105263157895,0.10526315789473684,0.5789174246391072,0.09467573815156505,0.00031627724832198294,normal
2016-02-22,26,0.7692307692307693,0.7692307692307693,0.0,0.6108854566071392,0.11670953384238626,1.3567470232335264,normal
2016-02-23,20,0.55,0.65,0.1,0.5802131876995762,0.09590576158250144,-0.3150299544160934,normal
2016-02-24,16,0.75,0.8125,0.0625,0.598070330556719,0.11530904188764557,1.317586782061009,normal
2016-02-25,12,0.6666666666666666,0.75,0.08333333333333333,0.6139433464297349,0.11612588977072474,0.4540186545913832,normal
2016-02-26,29,0.6206896551724138,0.7586206896551724,0.13793103448275862,0.633647779927272,0.10085431834102326,-0.1284835886852385,normal
2016-02-27,17,0.7647058823529411,0.8235294117647058,0.058823529411764705,0.6714629059776921,0.09159164080549735,1.0180293262051985,normal
2016-02-28,24,0.875,0.9166666666666666,0.041666666666666664,0.7137561390603988,0.10853676258469172,1.4856151694572786,normal
2016-02-29,12,0.5,0.6666666666666666,0.16666666666666666,0.6752946005988604,0.130983838571701,-1.338291826765357,normal
2016-03-01,29,0.7241379310344828,0.7931034482758621,0.06896551724137931,0.7001714478895007,0.11923053794563097,0.20100960339465013,normal
2016-03-02,26,0.8076923076923077,0.8461538461538461,0.038461538461538464,0.708413206131259,0.1250985556189761,0.7936070969790567,normal
2016-03-03,14,0.42857142857142855,0.6428571428571429,0.21428571428571427,0.674399600689082,0.16450332374153237,-1.494365989248331,normal
2016-03-04,17,0.35294117647058826,0.6470588235294118,0.29411764705882354,0.6361498180173928,0.20517370699997992,-1.3803359391797325,normal
2016-03-05,9,1.0,1.0,0.0,0.669763263395544,0.24512879184375808,1.347196851583818,normal
2016-03-06,6,0.8333333333333334,0.8333333333333334,0.0,0.663810882443163,0.2397616112583057,0.7070458444139183,normal
2016-03-07,17,0.8235294117647058,0.8823529411764706,0.058823529411764705,0.7100293698381209,0.23403587501398057,0.4849685627034948,normal
2016-03-08,19,0.6842105263157895,0.7894736842105263,0.10526315789473684,0.7043254548783077,0.2341212518554132,-0.08591671368193692,normal
2016-03-09,11,0.9090909090909091,0.9090909090909091,0.0,0.7188109693638222,0.24448992395424887,0.7782731355534054,normal
2016-03-10,15,0.8666666666666667,0.9333333333333333,0.06666666666666667,0.7813960033774278,0.21168217067853898,0.40282402157870517,normal
2016-03-11,14,0.8571428571428571,0.8571428571428571,0.0,0.8534248149020375,0.0954838970953798,0.03893894524545464,normal
2016-03-12,8,0.75,0.875,0.125,0.8177105291877517,0.07636194912997517,-0.8867050927747014,normal
2016-03-13,17,0.7647058823529411,0.8235294117647058,0.058823529411764705,0.8079066076191243,0.07840013401287295,-0.5510287171076743,normal
2016-03-14,14,0.9285714285714286,0.9285714285714286,0.0,0.8229126100200848,0.09093876358031247,1.1618677711406464,normal
2016-03-15,21,0.7142857142857143,0.8095238095238095,0.09523809523809523,0.8272090654443597,0.08371725238123343,-1.3488659499288462,normal
2016-03-16,12,0.9166666666666666,0.9166666666666666,0.0,0.8282913165266107,0.08499146751609335,1.0398143804649782,normal
2016-03-17,16,0.75,0.8125,0.0625,0.811624649859944,0.08761061161363236,-0.7033925311663397,normal
2016-03-18,20,0.9,0.95,0.05,0.817747098839536,0.09267291967943114,0.8875613441875851,normal
2016-03-19,13,0.5384615384615384,0.6153846153846154,0.07692307692307693,0.7875273186197557,0.1405629925633682,-1.771915748349866,normal
2016-03-20,10,0.7,0.7,0.0,0.7782836211407641,0.14438941629041413,-0.5421700783339293,normal
2016-03-21,17,0.6470588235294118,0.7058823529411765,0.058823529411764705,0.7380675347061904,0.1344135461980121,-0.677079905642163,normal
2016-03-22,7,0.8571428571428571,0.8571428571428571,0.0,0.7584756979714964,0.1408899771364117,0.7003135437791275,normal
2016-03-23,30,0.7666666666666667,0.8,0.03333333333333333,0.7370471265429249,0.1231045203760844,0.2406048131559595,normal
2016-03-24,17,0.5294117647058824,0.7058823529411765,0.17647058823529413,0.7055345215009081,0.14544282624730356,-1.2109415179787253,normal
2016-03-25,9,1.0,1.0,0.0,0.7198202357866225,0.1704827549988889,1.6434492991106553,normal
2016-03-26,11,1.0,1.0,0.0,0.7857543017206884,0.17774740238940945,1.2053379987514057,normal
2016-03-27,20,0.5,0.7,0.2,0.7571828731492598,0.20742559682573944,-1.2398801164608533,normal
2016-03-28,24,0.5416666666666666,0.75,0.20833333333333334,0.7421268507402962,0.22018379125464085,-0.9104220748102156,normal
2016-03-29,15,0.8,0.8666666666666667,0.06666666666666667,0.7339635854341738,0.21623272916036498,0.30539509362087147,normal
2016-03-30,9,0.7777777777777778,0.7777777777777778,0.0,0.7355508870214754,0.21655334762484374,0.19499532664558983,normal
2016-03-31,18,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.7234126984126986,0.23187294940946068,-1.2031082309460284,normal
2016-04-01,15,0.6,0.7333333333333333,0.13333333333333333,0.6662698412698413,0.19935872352791145,-0.3324150561215004,normal
2016-04-02,4,0.5,0.75,0.25,0.59484126984127,0.14084208617906352,-0.673387283689414,normal
2016-04-03,6,0.5,0.6666666666666666,0.16666666666666666,0.59484126984127,0.14084208617906352,-0.673387283689414,normal
2016-04-04,12,0.8333333333333334,0.9166666666666666,0.08333333333333333,0.6365079365079366,0.16376665695625842,1.2018649002401525,normal
2016-04-05,6,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.6174603174603176,0.1486367603835967,0.33105100702786416,normal
2016-04-06,17,0.6470588235294118,0.8235294117647058,0.17647058823529413,0.5987861811391223,0.13247052447712537,0.36440289325362396,normal
2016-04-07,11,0.9090909090909091,0.9090909090909091,0.0,0.6651642475171887,0.15648000818109573,1.558835945940275,normal
2016-04-08,11,0.6363636363636364,0.7272727272727273,0.09090909090909091,0.670359052711994,0.15454780910955873,-0.21996698978927856,normal
2016-04-09,19,0.5263157894736842,0.7368421052631579,0.21052631578947367,0.6741184512082345,0.14996525992566076,-0.9855793388936717,normal
2016-04-10,13,0.6153846153846154,0.6923076923076923,0.07692307692307693,0.690601967691751,0.13302127606589295,-0.5654535464678309,normal
2016-04-11,10,1.0,1.0,0.0,0.7144114915012748,0.17202451618264689,1.6601616725112707,normal
2016-04-12,17,0.9411764705882353,0.9411764705882353,0.0,0.7536271777757847,0.18970692400788447,0.9886265026607873,normal
2016-04-13,18,0.7222222222222222,0.7777777777777778,0.05555555555555555,0.7643648061604719,0.18473164435763162,-0.22812866785651315,normal
2016-04-14,18,1.0,1.0,0.0,0.7773518191474847,0.19922865620710525,1.1175509843376374,normal
2016-04-15,4,0.5,0.75,0.25,0.7578712996669654,0.22080997643133657,-1.1678426121618355,normal
2016-04-16,17,0.7058823529411765,0.8235294117647058,0.11764705882352941,0.7835236658766072,0.1987548167908373,-0.3906386481045019,normal
2016-04-17,9,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.7749766573295985,0.20824993906467293,-1.0536430539165764,normal
2016-04-18,19,0.5263157894736842,0.7368421052631579,0.21052631578947367,0.7073074843972676,0.19972945301979336,-0.9061843017496625,normal
2016-04-19,11,0.6363636363636364,0.8181818181818182,0.18181818181818182,0.6637627937937536,0.17147228771974224,-0.15978767061706764,normal
2016-04-20,16,1.0,1.0,0.0,0.7034453334762932,0.21409947030553222,1.385125643237259,normal
2016-04-21,21,0.7142857142857143,0.8095238095238095,0.09523809523809523,0.662629006945681,0.17104703795037787,0.3020029341579085,normal
2016-04-22,9,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.6705655148821891,0.16335959727671318,-0.70402940043871,normal
2016-04-23,21,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.6309496685436535,0.18549308159853525,-1.091028507522639,normal
2016-04-24,17,0.8235294117647058,0.8823529411764706,0.058823529411764705,0.6692316480021037,0.1947606289322654,0.7922430966079107,normal
2016-04-25,26,0.7307692307692307,0.8076923076923077,0.07692307692307693,0.698439282472896,0.18483350417190755,0.17491389583928307,normal
2016-04-26,27,0.9259259259259259,0.9259259259259259,0.0,0.7398053238389374,0.20037435258716965,0.9288643964851727,normal
2016-04-27,18,0.8888888888888888,0.9444444444444444,0.05555555555555555,0.7239323079659215,0.17965720065515137,0.9181740577133808,normal
2016-04-28,24,0.7083333333333334,0.8333333333333334,0.125,0.7230819678298671,0.17972454301652857,-0.08206243982591385,normal
2016-04-29,10,0.6,0.8,0.2,0.7294311741790734,0.1734970476317087,-0.7460136984798947,normal
2016-04-30,14,0.5714285714285714,0.5714285714285714,0.0,0.7498393374443795,0.1367114584781325,-1.3050169166642716,normal
2016-05-01,8,0.5,0.75,0.25,0.7036208500494215,0.16030001284938336,-1.2702484948690684,normal
2016-05-02,21,0.6190476190476191,0.6666666666666666,0.047619047619047616,0.687660619803477,0.1626904314421136,-0.42173962013415006,normal
2016-05-03,14,0.5,0.6428571428571429,0.14285714285714285,0.6268140589569162,0.1362222958086937,-0.9309346770591056,normal
2016-05-04,8,0.625,0.75,0.125,0.5891156462585034,0.07383649203760433,0.4859975433721981,normal
2016-05-05,14,0.7857142857142857,0.8571428571428571,0.07142857142857142,0.600170068027211,0.0968622146646329,1.915547959846742,normal
2016-05-06,24,0.7916666666666666,0.8333333333333334,0.041666666666666664,0.6275510204081634,0.12091087232114106,1.3573274520971919,normal
2016-05-07,27,1.0,1.0,0.0,0.6887755102040817,0.18122089666890687,1.7173763926603336,normal
2016-05-08,12,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.7125850340136056,0.16223975780635705,-0.2830278346553336,normal
2016-05-09,15,0.8,0.8666666666666667,0.06666666666666667,0.7384353741496599,0.1592403224491355,0.38661455153737917,normal
2016-05-10,30,0.6333333333333333,0.7666666666666667,0.13333333333333333,0.7574829931972789,0.13152959778468992,-0.943891427898798,normal
2016-05-11,13,0.7692307692307693,0.8461538461538461,0.07692307692307693,0.7780873888016746,0.11790864365267403,-0.07511425198812789,normal
2016-05-12,14,0.8571428571428571,0.8571428571428571,0.0,0.7882914704343277,0.12170827418630094,0.5657083478411453,normal
2016-05-13,28,0.75,0.8571428571428571,0.10714285714285714,0.7823390894819467,0.12253180057835811,-0.2639240534237164,normal
2016-05-14,15,0.8666666666666667,0.8666666666666667,0.0,0.7632914704343277,0.08876883714125268,1.1645437696547056,normal
2016-05-15,8,0.75,0.875,0.125,0.7751962323390895,0.07866350877372724,-0.3203039469236692,normal
2016-05-16,23,0.6086956521739131,0.782608695652174,0.17391304347826086,0.7478670397925057,0.09916880274225334,-1.4033787216359643,normal
2016-05-17,14,0.5,0.7142857142857143,0.21428571428571427,0.7288194207448866,0.13215339924025976,-1.7314682941214734,normal
2016-05-18,14,0.7142857142857143,0.7142857142857143,0.0,0.7209701271813074,0.1309796404378661,-0.05103398416156145,normal
2016-05-19,20,1.0,1.0,0.0,0.7413782904466135,0.16295868745400222,1.5870384917428029,normal
2016-05-20,26,0.9615384615384616,0.9615384615384616,0.0,0.7715980706663937,0.1831832980670059,1.0368870572610298,normal
2016-05-21,28,0.6428571428571429,0.8214285714285714,0.17857142857142858,0.7396252815507475,0.1833562552269587,-0.5277602259809724,normal
2016-05-22,7,0.8571428571428571,0.8571428571428571,0.0,0.754931403999727,0.1887590625128171,0.5414916337391203,normal
2016-05-23,21,0.6190476190476191,0.7619047619047619,0.14285714285714285,0.7564102564102565,0.1874584847168346,-0.7327629772006882,normal
2016-05-24,13,0.5384615384615384,0.7692307692307693,0.23076923076923078,0.761904761904762,0.17906618789463605,-1.2478247628452295,normal
2016-05-25,20,0.35,0.6,0.25,0.7098639455782313,0.23833744674265736,-1.5098925934487797,normal
2016-05-26,19,0.7894736842105263,0.8947368421052632,0.10526315789473684,0.6797887576083065,0.2068234323477157,0.5303312364423745,normal
2016-05-27,43,0.9069767441860465,0.9534883720930233,0.046511627906976744,0.6719942265579615,0.19513320048494845,1.2042159767999618,normal
